School,Author,Title,Dynasty,Content,School_e,Author_e,Title_e,Content_e
现实,杜甫,入奏行赠西山检察使窦侍御,唐,窦侍御，骥之子，凤之雏。年未三十忠义俱，骨鲠绝代无。炯如一段清冰出万壑，置在迎风寒露之玉壶。蔗浆归厨金盌冻，洗涤烦热足以宁君躯。政用疏通合典则，戚联豪贵耽文儒。兵革未息人未苏，天子亦念西南隅。吐蕃凭陵气颇粗，窦氏检察应时须。运粮绳桥壮士喜，斩木火井穷猿呼。八州刺史思一战，三城守边却可图。此行入奏计未小，密奉贤旨恩宜殊。绣衣春当霄汉立，綵服日向庭闱趋。省郎京尹必俯拾，江花未落还成都。江花未落还成都，肯访浣花老翁无。为君酤酒满眼酤，与奴白饭马青刍。,Reality,Du Fu,"Entering the memorial line as a gift to Dou Shiyu, the procuratorate of Xishan","Dou Shiyu, the son of Ji, the young of Phoenix. At the age of thirty, he is loyal and loyal, and his bones are absolutely unparalleled. Jiong is like a section of clear ice coming out of myriad ravines, placed in a jade pot facing the wind and cold dew. Cane pulp is returned to the kitchen and frozen in a golden bowl, and the heat of washing is enough to calm the body of the king. The principles of political dredging and codification, Qi Lianhaogui and Confucianism. The military revolution has not stopped and people have not recovered, and the emperor also reads the southwest corner. Tubo has a strong mausoleum spirit, so Dou's inspection should be timely. The strong men on the rope bridge transporting grain are happy, and the poor apes are shouting at the fire well. The governor of Bazhou thought of a battle, but the three cities defended the border but it was worthwhile. This trip is not a small plan, and the secret Fengxian decree is very kind. Embroidered clothes are in the spring when the Han Dynasty is standing, and the colorful clothes are getting closer to the court. Provincial Lang Jingyin will pick it up, and the river flowers will be returned to Chengdu before they fall. The river flower has not yet returned to Chengdu, and there is no old man willing to visit Huanhua. The eyes are full of wine for the king, and the rice and horses are green for the slaves."
现实,杜甫,入衡州,唐,兵革自久远，兴衰看帝王。汉仪甚照耀，胡马何猖狂。老将一失律，清边生战场。君臣忍瑕垢，河岳空金汤。重镇如割据，轻权绝纪纲。军州体不一，宽猛性所将。嗟彼苦节士，素于圆凿方。寡妻从为郡，兀者安堵墙。凋弊惜邦本，哀矜存事常。旌麾非其任，府库实过防。恕己独在此，多忧增内伤。偏裨限酒肉，卒伍单衣裳。元恶迷是似，聚谋泄康庄。竟流帐下血，大降湖南殃。烈火发中夜，高烟焦上苍。至今分粟帛，杀气吹沅湘。福善理颠倒，明徵天莽茫。销魂避飞镝，累足穿豺狼。隐忍枳棘刺，迁延胝趼疮。远归儿侍侧，犹乳女在旁。久客幸脱免，暮年惭激昴。萧条向水陆，汨没随鱼商。报主身已老，入朝病见妨。悠悠委薄俗，郁郁回刚肠。参错走洲渚，舂容转林篁。片帆左郴岸，通郭前衡阳。华表云鸟埤，名园花草香。旗亭壮邑屋，烽橹蟠城隍。中有古刺史，盛才冠岩廓。扶颠待柱石，独坐飞风霜。昨者间琼树，高谈随羽觞。无论再缱绻，己是安苍黄。剧孟七国畏，马卿四赋良。门阑苏生在，勇锐白起强。问罪富形势，凯歌悬否臧。氛埃期必埽，蚊蚋焉能当。橘井旧地宅，仙山引舟航。此行厌暑雨，厥土闻清凉。诸舅剖符近，开缄书札光。频繁命屡及，磊落字百行。江总外家养，谢安乘兴长。下流匪珠玉，择木羞鸾皇。我师嵇叔夜，世贤张子房。柴荆寄乐土，鹏路观翱翔。,Reality,Du Fu,Enter Hengzhou,"The military revolution has been going on for a long time, and the rise and fall depends on the emperor. Hanyi is very shining, but Huma is rampant. Once the veteran loses his discipline, the battlefield will be cleared. Monarchs and ministers bear the flaws and dirt, and the river and the moon are empty of gold soup. An important town is like a separatist regime, with light power and absolute discipline. The military states are different in style, and they are lenient and fierce. It is a pity that he is a bitter and honest man, and he is known for being round and chiseled. The widow is from the county, and the Wu is to build a wall. Cherish the country's foundation withered, mourn and save things. Jinghui is not his duty, and the treasury is too defensive. Forgive me for being alone here, more worries increase internal injuries. Partial benefit limit wine and meat, died five single clothes. Yuan evil fans seem to be conspiring together to vent their fortunes. Actually shed blood under the account, and brought disaster to Hunan. The fire burns in the middle of the night, and the high smoke scorches the sky. So far, millet and silk have been divided, and Yuanxiang has been murdered. Fu Shanli is reversed, and Ming conquers the sky. Ecstasy to avoid flying dysprosium, tired to wear jackals. Forbearance of the thorns and thorns of the trifoliate orange, protracted calluses and sores. Yuangui'er waited on her side, and her nurse was beside her. Fortunately, Jiu Ke escaped, and he was ashamed of Subaru in his old age. Depression goes to land and water, and Mimi does not follow the fish merchants. Reporting that the master is old, it is a hindrance to enter the imperial court when he is sick. Youyou is vulgar, and you are depressed. Go to Zhouzhu by mistake, and turn to Linhuang from Chongrong. Pianfan left Chen'an, Tongguo before Hengyang. Huabiao Yunniaopi, a famous garden with fragrant flowers and herbs. The flag pavilion is the Zhuangyi house, the beacon and oars are the city gods. There is an ancient assassin history, Shengcai crowns the rock profile. Supporting the pillars and stones, sitting alone and flying through the wind and frost. Yesterday among Qiongshu, talking with the wine glass. No matter how lingering, I am An Canghuang. Drama Meng Qiguo fears, Ma Qing four Fu Liang. Men Lan Su was born, brave and strong. Ask about the situation of the rich, whether the triumphant song is hanging. In the air, there will be gnats, but how can gnats be able to do so. Jujing old house, the fairy mountain leads the boat to sail. This trip is tired of summer and rain, and Juetu smells cool. The uncles cut the talisman close, and opened the sealed book to salute the light. Frequent orders are repeated, and the words are upright. Mr. Jiang was raised by his family, and Xie An grew up by Xingxing. Obscenely steal jewels and jade, choose a tree to shame the emperor. My teacher is Ji Shuye, Shixian Zhang Zifang. Chai Jing sent to the paradise, and Peng Lu watched the soaring."
现实,杜甫,八哀诗 其八 故右仆射相国张公九龄,唐,相国生南纪，金璞无留矿。仙鹤下人间，独立霜毛整。矫然江海思，复与云路永。寂寞想土阶，未遑等箕颍。上君白玉堂，倚君金华省。碣石岁峥嵘，天地日蛙黾。退食吟大庭，何心记榛梗。骨惊畏曩哲，鬒变负人境。虽蒙换蝉冠，右地恧多幸。敢忘二疏归，痛迫苏耽井。紫绶映暮年，荆州谢所领。庾公兴不浅，黄霸镇每静。宾客引调同，讽咏在务屏。诗罢地有馀，篇终语清省。一阳发阴管，淑气含公鼎。乃知君子心，用才文章境。散帙起翠螭，倚薄巫庐并。绮丽玄晖拥，笺诔任昉骋。自我一家则，未缺只字警。千秋沧海南，名系朱鸟影。归老守故林，恋阙悄延颈。波涛良史笔，芜绝大庾岭。向时礼数隔，制作难上请。再读徐孺碑，犹思理烟艇。,Reality,Du Fu,"Poems of Eight Lamentations, Eight Causes, The Right Servant, She Xiangguo, Zhang Gong and Nine Lings","Xiangguo was born in the Southern Period, and there were no gold mines left. Cranes descend to the world, independent frost and hair. Jiaoran Jiang Haisi, and Yun Luyong again. I want to be lonely on the earth steps, not to mention Ji Ying. Shangjun Baiyutang, Yijun Jinhua Province. Jieshi is a towering age, and the world is full of frogs and striders. Retire food and sing in the big court, He Xin remembers the hazel stem. The bone is frightened and afraid of Zhe, and he becomes a negative person. Although I have changed the crown of cicadas, I am lucky to be on the right. Dare to forget the return of Er Shu, and torture Su Danjing. The purple ribbon reflects the twilight years, led by Jingzhou Xie. Yu Gong is very happy, Huang Ba Town is always quiet. The guests cite the same tune, and the satire is on the screen. There is more than enough space in the poem, and the end of the article is clear. One yang sends out the yin tube, and Shu Qi contains the male tripod. It is to know the heart of a gentleman and to use talents to write the environment. Scattered paper from the green chi, leaning on the thin Wu Lu and together. The beautiful Xuanhui is embraced, and the paper is Ren Fangcheng. For my own family, there is no shortage of the word police. Qianqiu Canghainan, named Zhu Niaoying. Going back to the old and guarding the old forest, Lian Que stretches his neck quietly. The waves are good historical pens, and the Wujue Dayuling. It is difficult to make it when there are few etiquettes. Reading Xu Ru's stele again, I still think about smoking boats."
现实,杜甫,八哀诗 其二 故司徒李公光弼,唐,司徒天宝末，北收晋阳甲。胡骑攻吾城，愁寂意不惬。人安若泰山，蓟北断右胁。朔方气乃苏，黎首见帝业。二宫泣西郊，九庙起颓压。未散河阳卒，思明伪臣妾。复自碣石来，火焚乾坤猎。高视笑禄山，公又大献捷。异王册崇勋，小敌信所怯。拥兵镇河汴，千里初妥帖。青蝇纷营营，风雨秋一叶。内省未入朝，死泪终映睫。大屋去高栋，长城埽遗堞。平生白羽扇，零落蛟龙匣。雅望与英姿，恻怆槐里接。三军晦光彩，烈士痛稠叠。直笔在史臣，将来洗箱箧。吾思哭孤冢，南纪阻归楫。扶颠永萧条，未济失利涉。疲苶竟何人，洒涕巴东峡。,Reality,Du Fu,Eight Lamentations Poems The Second Lamentation of Situ Li Gongguangbi,"At the end of Situ Tianbao, Jinyang Jia was collected in the north. Hu Qi attacked our city, worrying about the loneliness and feeling uncomfortable. People are as peaceful as Mount Tai, and Jibei is broken on the right side. Shuofang Qi is Su, and Li Shou sees the emperor's business. The second palace weeps in the western suburbs, and the nine temples collapse. Heyang died before he was scattered, and Siming was a false minister and concubine. Come back from Jieshi, and burn the universe to hunt. He looked up at Xiaolu Mountain, and made a great contribution to the victory. Different kings honor honor, and small enemies believe in fear. Supporting soldiers to town Hebian, it was appropriate at the beginning of a thousand miles. The bluebottle flies are camping, and the wind and rain are autumn leaves. Introspection did not enter the court, and the tears of death came to the eyelashes. From the big house to the tall building, the remains of the Great Wall. The white feather fan in his life, scattered in the dragon box. Yawang and heroic appearance are connected with sorrow and sorrow. The glory of the three armies is dim, and the martyrs are in pain. The straight pen is in Shichen, and he will wash the boxes and suitcases in the future. I think of crying in the lonely tomb, and Nanji blocks the return to the boat. Fudian will be in depression forever, and the failure will be involved in failure. Who is the tired man who sprinkled tears in the Badong Gorge."
现实,杜甫,八哀诗 其六 故秘书少监武功苏公源明,唐,武功少也孤，徒步客徐兖。读书东岳中，十载考坟典。时下莱芜郭，忍饥浮云巘。负米晚为身，每食脸必泫。夜字照爇薪，垢衣生碧藓。庶以勤苦志，报兹劬劳显。学蔚醇儒姿，文包旧史善。洒落辞幽人，归来潜京辇。射君东堂策，宗匠集精选。制可题未乾，乙科已大阐。文章日自负，吏禄亦累践。晨趋阊阖内，足蹋宿昔趼。一麾出守还，黄屋朔风卷。不暇陪八骏，虏庭悲所遣。平生满尊酒，断此朋知展。忧愤病二秋，有恨石可转。肃宗复社稷，得无逆顺辨。范晔顾其儿，李斯忆黄犬。秘书茂松意，溟涨本末浅。青荧芙蓉剑，犀兕岂独剸。反为后辈亵，予实苦怀缅。煌煌斋房芝，事绝万手搴。垂之俟来者，正始徵劝勉。不要悬黄金，胡为投乳贙。结交三十载，吾与谁游衍。荥阳复冥莫，罪罟已横罥。呜呼子逝日，始泰则终蹇。长安米万钱，凋丧尽馀喘。战伐何当解，归帆阻清沔。尚缠漳水疾，永负蒿里饯。,Reality,Du Fu,"Eight Sad Poems, Six Stories, Secretary Shaojian Martial Arts","Less martial arts is lonely, Xu Yan is a guest on foot. Studying in Dongyue, ten years of examination of tomb codes. Nowadays, Laiwuguo suffers from hunger and floating clouds. Negative rice is late for the body, and every time you eat it, your face will be stunned. The night character shines on the hot salary, and the dirty clothes grow green moss. The concubine is diligent and hard-working, and the reward is hereby. Learning Wei mellow Confucianism, Wenbao old history is good. Scattered speeches to Youren, and returned to Qianjing chariot. The strategy of Shejun Dongtang, the selection of Zongjiang Ji. Before the system can be written, the second subject has been explained. Articles are conceited day by day, and officials and salaries are also practiced. In the morning, I tend to close the door, and I walk on the old place in the past. One team goes out to defend and return, and the wind blows in the yellow house. I don't have time to accompany Ba Jun, and I am sadly sent by the court. I have been full of wine in my life, and I will break this friend's knowledge. Worry, indignation, and illness in the second autumn, there is a stone of hatred that can be turned. When suzong restored the country, there was no rebellion and obedience. Fan Ye takes care of Qier, and Li Si recalls the yellow dog. The secretary, Mao Songyi, has no idea what is going on. The Qingying Hibiscus sword is not unique to the rhinoceros. On the contrary, it is blasphemy for the younger generation, and I really remember it bitterly. Huanghuangzhai Fangzhi, everything is absolutely impossible. Those who wait until they come, are beginning to ask for encouragement. Don't hang up gold, Hu is throwing milk. I have been friends for thirty years, who do I hang out with. If Xingyang is restored to death, the crime has already been committed. Wow, when the child dies, the beginning and the end will end. Chang'an has tens of thousands of dollars, withered and exhausted. What should be the solution to the war, and return to the sails to block the clear Mian. It is still entangled with the disease of Zhangshui, and it will be preserved forever in Artemisia."
现实,杜甫,八哀诗 其七 故著作郎贬台州司户荥阳郑公虔,唐,鶢鶋至鲁门，不识钟鼓飨。孔翠望赤霄，愁思雕笼养。荥阳冠众儒，早闻名公赏。地崇士大夫，况乃气精爽。天然生知姿，学立游夏上。神农极阙漏，黄石愧师长。药纂西极名，兵流指诸掌。贯穿无遗恨，荟蕞何技痒。圭臬星经奥，虫篆丹青广。子云窥未遍，方朔谐太枉。神翰顾不一，体变钟兼两。文传天下口，大字犹在榜。昔献书画图，新诗亦俱往。沧洲动玉陛，宣鹤误一响。三绝自御题，四方尤所仰。嗜酒益疏放，弹琴视天壤。形骸实土木，亲近唯几杖。未曾寄官曹，突兀倚书幌。晚就芸香阁，胡尘昏坱莽。反覆归圣朝，点染无涤荡。老蒙台州掾，泛泛浙江桨。覆穿四明雪，饥拾楢溪橡。空闻紫芝歌，不见杏坛丈。天长眺东南，秋色馀魍魉。别离惨至今，斑白徒怀曩。春深秦山秀，叶坠清渭朗。剧谈王侯门，野税林下鞅。操纸终夕酣，时物集遐想。词场竟疏阔，平昔滥吹奖。百年见存殁，牢落吾安放。萧条阮咸在，出处同世网。他日访江楼，含悽述飘荡。,Reality,Du Fu,The eight mourning poems and its seven stories were written by Lang demoted to Taizhou Sihu Xingyang Zheng Gongqian,"When he came to Lumen, he didn't know how to eat bells and drums. Kong Cui looks at the red sky, worrying about being raised in a carving cage. Xingyang is the most famous Confucianist, and has long been famous for public rewards. The earth respects scholar-bureaucrats, and the situation is refreshing. Naturally born to know the posture, learn to travel to Xiashang. Shennong is extremely flawed, and Huang Shi is ashamed of his teacher. Medicine compiles the name of Xiji, and the flow of soldiers refers to the palms. There is no regret throughout, and there is no need to itch. The classic star scriptures, insect script Dan Qingguang. Ziyun has not seen it all, Fang Shuo is too harmonious. Shen Han does not take care of one, but body changes and clocks hold both. The text is spread all over the world, and the big characters are still on the list. In the past, calligraphy and painting pictures were offered, as were new poems. Cangzhou moved Yubi, and Xuanhe made a mistaken sound. The three unique self-improvement questions are especially admired by the Quartet. Alcoholism benefits relaxation, and playing the piano depends on the world. The shape is solid, and only a few sticks are close. Never sent to the official Cao, suddenly leaning against the front of the book. In the evening at Yunxiang Pavilion, Hu Chen is in a daze. Repeatedly returning to the holy pilgrimage, dyed without washing. The old Meng Taizhou paddle, the general Zhejiang paddle. Covered with Siming snow, hungry to pick up Narai Oak. I heard Zizhi's song in the air, but I didn't see the altar of apricot. Overlooking the southeast in the sky, the autumn colors are left behind. The parting has been miserable so far, and the gray is pregnant. Spring is deep and Qinshan is beautiful, and leaves are clear and bright. The play talks about the prince's family, and the wild tax forest under the martingale. Playing paper all night long, time and things gather reverie. The field of ci is actually sparse, and he has been boasting indiscriminately in the past. A hundred years see survival and death, and I will be put in prison. Depression Ruan Xianzai, sourced from Tongshi.com. When he visited Jianglou every day, he was full of sad remarks."
现实,杜甫,八哀诗 其四 赠太子师汝阳郡王琎,唐,汝阳让帝子，眉宇真天人。虬须似太宗，色映塞外春。往者开元中，主恩视遇频。出入独非时，礼异见群臣。爱其谨洁极，倍此骨肉亲。从容听朝后，或在风雪晨。忽思格猛兽，苑囿腾清尘。羽旗动若一，万马肃駪駪。诏王来射雁，拜命已挺身。箭出飞鞚内，上又回翠麟。翻然紫塞翮，下拂明月轮。胡人虽获多，天笑不为新。王每中一物，手自与金银。袖中谏猎书，扣马久上陈。竟无衔橛虞，圣聪矧多仁。官免供给费，水有在藻鳞。匪唯帝老大，皆是王忠勤。晚年务置醴，门引申白宾。道大容无能，永怀侍芳茵。好学尚贞烈，义形必沾巾。挥翰绮绣扬，篇什若有神。川广不可溯，墓久狐兔邻。宛彼汉中郡，文雅见天伦。何以开我悲，泛舟俱远津。温温昔风味，少壮已书绅。旧游易磨灭，衰谢增酸辛。,Reality,Du Fu,"The fourth of the eight mourning poems was presented to the prince teacher, Wang Jing of Ruyang County","Ru Yang made the emperor's son, Mei Yu is really a heaven and a man. The beard looks like Emperor Taizong, and the color reflects the spring outside the Great Wall. In the past Kaiyuan, the Lord's favor video met video. When going in and out alone, the courtiers disagree with the officials. He loves him very sincerely and cleanly, and is twice as close as flesh and blood. Calmly listen to the future, or in the snowy morning. Suddenly thinking about the fierce beast, the garden is free from dust. Feather flags move like one, and thousands of horses are invincible. The king came to shoot the geese, and he stood up for his orders. The arrow goes out of the Feiguan, and goes back to Cuilin. Turn over the Zisaihe, and blow the moon wheel under it. Although the Hu people have gained a lot, it is not new to laugh at the sky. Every time the king wins a thing, he gets gold and silver in his hand. Admonish hunting books in the sleeves, buckle the horse and go to Chen for a long time. There is no such thing as a prong, but Sheng Cong is so benevolent. The official is free of supply fees, and the water has algae scales. The boss of the bandit Weidi is all Wang Zhongqin. In his later years, he should buy wine, and the door extended to Bai Bin. Dao is big and incompetent, and always cherishes Fang Yin. If you are eager to learn, you are still chaste and strong, and you must be stained with righteousness. Embroidered with Han Qi, the article is very spiritual. Sichuan and Guang cannot be traced back, and the tomb is next to the fox and rabbit. In Wanbi Hanzhong County, the gentleness can be seen in heaven. Why do I feel sad, and go boating far away from Tianjin. Wen Wenxi's flavor is young and strong. The old days are easy to fade away, and the decay increases the sourness."
现实,杜甫,八哀诗 其一 赠司空王公思礼,唐,司空出东夷，童稚刷劲翮。追随燕蓟儿，颖锐物不隔。服事哥舒翰，意无流沙碛。未甚拔行间，犬戎大充斥。短小精悍姿，屹然强寇敌。贯穿百万众，出入由咫尺。马鞍悬将首，甲外控鸣镝。洗剑青海水，刻铭天山石。九曲非外蕃，其王转深壁。飞兔不近驾，鸷鸟资远击。晓达兵家流，饱闻春秋癖。胸襟日沈静，肃肃自有适。潼关初溃散，万乘犹辟易。偏裨无所施，元帅见手格。太子入朔方，至尊狩梁益。胡马缠伊洛，中原气甚逆。肃宗登宝位，塞望势敦迫。公时徒步至，请罪将厚责。际会清河公，间道传玉册。天王拜跪毕，谠议果冰释。翠华卷飞雪，熊虎亘阡陌。屯兵凤皇山，帐殿泾渭辟。金成贼咽喉，诏镇雄所扼。禁暴清无双，爽气春淅沥。巷有从公歌，野多青青麦。及夫哭庙后，复领太原役。恐惧禄位高，怅望王土窄。不得见清时，呜呼就窀穸。永系五湖舟，悲甚田横客。千秋汾晋间，事与云水白。昔观文苑传，岂述廉蔺绩。嗟嗟邓大夫，士卒终倒戟。,Reality,Du Fu,One of the eight mourning poems presented to Prince Sikong as a gift,"Sikong came out of Dongyi, and he was childish and vigorous. Following Yan Ji'er, the sharp things are always there. Serving Geshuhan, there is no quicksand moraine. Before pulling out the lines, there were a lot of dogs and soldiers. With a short and powerful posture, he still stands strong against the enemy. It runs through millions of people, and it is easy to get in and out. The saddle hangs the general's head, and the armor outside controls the dysprosium. Wash the sword in Qinghai Sea, engrave Tianshan Stone. Jiuqu is not a foreign fan, and its king turns to Shenbi. Flying rabbits do not drive close, birds of prey attack far away. Xiaoda is a military strategist, and he is full of spring and autumn addiction. The mind is quiet day by day, solemn and comfortable. At the beginning of Tongguan's collapse, Wancheng still broke up. There is nothing to do, and the marshal sees his hands. When the prince entered Shuofang, he hunted Liang Yi supremely. Huma entangles Yiluo, the Central Plains is very angry. When suzong ascended the throne, he was pressed by Saiwang. If you arrive on foot at the public hour, you will be held accountable for the crime. During the meeting of Lord Qinghe, the jade book was passed on between the Taoists. After the heavenly king bowed and knelt down, the proposal was released in ice. Cuihua rolls in snow, and bears and tigers stretch across the fields. Soldiers were stationed at Fenghuang Mountain, and the tent hall was opened in Jingwei. Jincheng's throat is strangled by Zhao Zhenxiong. Forbidden violence is unparalleled, and the spring is refreshing. There are Conggong songs in the lane, and there are many green wheat in the wild. After Jifu Crying Temple, he returned to serve in Taiyuan. Fear of a high salary, longing for the narrowness of the king's soil. When you can't see it clearly, you will be embarrassed. Always tied to the five lakes boat, very sad Tian Hengke. In the Qianqiu Fen and Jin Dynasties, things are as white as clouds and water. In the past, the biography of Guan Wenyuan did not describe Lian Lin's achievements. Alas, Doctor Deng, the soldiers will fall down."
现实,杜甫,八哀诗 其三 赠左仆射郑国公严公武,唐,郑公瑚琏器，华岳金天晶。昔在童子日，已闻老成名。嶷然大贤后，复见秀骨清。开口取将相，小心事友生。阅书百纸尽，落笔四座惊。历识匪父任，嫉邪常力争。汉议尚整肃，胡骑忽纵横。飞传自河陇，逢人问公卿。不知万乘出，雪涕风悲鸣。受词剑阁道，谒帝萧关城。寂寞云台仗，飘飖沙塞旌。江山少使者，笳鼓凝皇情。壮士血相视，忠臣气不平。密论贞观体，挥发岐阳征。感激动四极，联翩收二京。西郊牛酒再，原庙丹青明。匡汲俄宠辱，卫霍竟哀荣。四登会府地，三掌华阳兵。京兆空柳色，尚书无履声。群乌自朝夕，白马休横行。诸葛蜀人爱，文翁儒化成。公来雪山重，公去雪山轻。记室得何逊，韬钤延子荆。四郊失壁垒，虚馆开逢迎。堂上指图画，军中吹玉笙。岂无成都酒，忧国只细倾。时观锦水钓，问俗终相并。意待犬戎灭，人藏红粟盈。以兹报主愿，庶或裨世程。炯炯一心在，沈沈二竖婴。颜回竟短折，贾谊徒忠贞。飞旐出江汉，孤舟轻荆衡。虚无马融笛，怅望龙骧茔。空馀老宾客，身上愧簪缨。,Reality,Du Fu,"The third of the eight mourning poems is given to the left servant to shoot Zheng Guogong, Yan Gongwu","Zheng Gong's Hulian device, Huayue Jin Tianjing. In the past, in Tongzi's day, he has already heard of old people and become famous. However, after the great sage, he saw his beautiful bones again. Open your mouth to take the general, and be careful with friends. After reading a hundred papers, I was shocked when I wrote the pen. Experienced bandit father, jealous often strive. The Han Dynasty advocated pruning, but the Hu Qi suddenly rebelled. Fei Chuan came from Helong, and asked Gongqing every time he met. I don't know ten thousand rides out, the snow tears and the wind screams. Receive Ci Jiange Dao, pay homage to Emperor Xiao Guancheng. Lonely Yuntai fights, fluttering and sanding. There are few envoys in the country, and the emperor's feelings are condensed. The strong men look at each other with blood, and the loyal ministers are angry. Secretly discussing Zhenguan style, and volatile Qiyang sign. Excited four poles, couplet to receive Erjing. The cattle wine in the western suburbs is again, and the original temple is bright. Kuang received Russia's favor and disgrace, but Wei Huo was mourning. Four climbs to Huifu, three palms Huayang Bing. Jingzhao is empty and willow-colored, and Shangshu has no sound of shoes. Crows have been flying since day and night, and white horses are running rampant. Zhuge Shu people love, Wen Weng Confucianism into. It is heavy to come to the snow mountain, but light to go to the snow mountain. He Xun remembers the room, and Tao Qian Yan Zijing. The surrounding suburbs lost their barriers, and the empty halls were opened to cater to them. The hall refers to the picture, and the army blows the jade sheng. Is there no Chengdu wine, worrying about the country is only finely poured out. When you look at Jinshui fishing, you will eventually merge with the vulgar. It is intended to wait for the destruction of dogs, and the abundance of saffron and millet. In order to repay the Lord's wish, the concubine may benefit the world. Jiongjiong is focused on it, and Shenshen Ershuying. Yan Hui was short-lived, but Jia Yitu was loyal. The flying bird is out of Jianghan, and the lonely boat is light on Jingheng. The nothingness horse melts the flute, looking at the tomb of Long Xiang. Spare old guests, who are ashamed of their hairpin tassels."
现实,杜甫,八哀诗 其五 赠秘书监江夏李公邕,唐,长啸宇宙间，高才日陵替。古人不可见，前辈复谁继。忆昔李公存，词林有根柢。声华当健笔，洒落富清制。风流散金石，追琢山岳锐。情穷造化理，学贯天人际。干谒走其门，碑版照四裔。各满深望还，森然起凡例。萧萧白杨路，洞彻宝珠惠。龙宫塔庙涌，浩劫浮云卫。宗儒俎豆事，故吏去思计。眄睐已皆虚，跋涉曾不泥。向来映当时，岂独劝后世。丰屋珊瑚钩，骐驎织成罽。紫骝随剑几，义取无虚岁。分宅脱骖间，感激怀未济。众归赒给美，摆落多藏秽。独步四十年，风听九皋唳。呜呼江夏姿，竟掩宣尼袂。往者武后朝，引用多宠嬖。否臧太常议，面折二张势。衰俗凛生风，排荡秋旻霁。忠贞负冤恨，宫阙深旒缀。放逐早联翩，低垂困炎厉。日斜鵩鸟入，魂断苍梧帝。荣枯走不暇，星驾无安税。几分汉廷竹，夙拥文侯彗。终悲洛阳狱，事近小臣敝。祸阶初负谤，易力何深哜。伊昔临淄亭，酒酣托末契。重叙东都别，朝阴改轩砌。论文到崔苏，指尽流水逝。近伏盈川雄，未甘特进丽。是非张相国，相扼一危脆。争名古岂然，键捷歘不闭。例及吾家诗，旷怀埽氛翳。慷慨嗣真作，咨嗟玉山桂。钟律俨高悬，鲲鲸喷迢遰。坡陀青州血，芜没汶阳瘗。哀赠竟萧条，恩波延揭厉。子孙存如线，旧客舟凝滞。君臣尚论兵，将帅接燕蓟。郎吟六公篇，忧来豁蒙蔽。,Reality,Du Fu,"The fifth of the eight mourning poems was donated to Li Gongyong, secretary Jiangxia","In the universe of Chang Xiao, Gao Cai's mausoleum replaces him day by day. The ancients couldn't see it, whoever succeeded the predecessors. Recalling Li Gongcun in the past, Ci Lin has roots. Shenghua should be a strong pen, sprinkled with rich and clear system. The wind disperses gold and stone, chasing and sharpening the mountains. Poor love and good fortune, learning through the world and interpersonal relationship. Gan Ye walked through the door, and the stele took photos of the four descendants. Everyone is full of deep hopes and returns, and they all rise to the common practice. Xiaoxiao Baiyang Road, Dongche Baozhuhui. The Dragon Palace, the Pagoda, and the temple are surging, and the catastrophe is floating in the clouds. Zong Confucianism and Zudou matter, so the officials went to think about it. The gazing is all empty, and the trek has never been muddy. It has always been reflected at that time, but it is not only to persuade future generations. Fengwu coral hooks are woven into 罽. Zi Liu follows the sword, and righteousness takes no time. The house is separated from the stalls, and I am grateful to Huai Weiji. Everyone returns to the beauty, and puts down a lot of hidden filth. For forty years alone, the wind listened to Jiugao. Woohoo Jiang Xiazi actually hides Xuanni's sleeves. In the past, in the Empress Wu Dynasty, many quotations were favored. No Zang is too common to discuss, face to face two pieces of potential. Declining vulgarity creates a wind, and the autumn is turbulent. Loyalty bears grievances, and the palace is deeply buried. The exile is early, and the drooping sleepiness is severe. When the sun slanted and the birds entered, the soul of Emperor Cangwu was broken. There is no time for prosperity and decline, and there is no security tax for stars. A bit of Han Tingzhu, long-standing Wen Houhui. In the end, I feel sad for Luoyang Prison, and the matter is close to the little minister. At the beginning of the calamity, I was slandered, how deep was Yili. In the past, Linzi Pavilion was full of wine and wine. Retelling the farewell to the east, changing the Chaoyin to build a pavilion. When the thesis reaches Cui Su, the point is gone. Near Fu Yingchuanxiong, not Gante Jinli. Right and wrong are Zhang Xiangguo, and each other is fragile. It's not easy to compete for fame and history, but the key is not closed. For example, my family's poems are full of openness and atmosphere. The generosity of the real work, and the sigh of Yushan Gui. The rhythm of the bell hangs high, and the kun and the whale spout. Potuo Qingzhou blood, no Wenyang disease. The benevolence was actually depressed, and En Boyan denounced it. The children and grandchildren are like a thread, and the old passenger boat is stagnant. Monarchs and ministers still talk about soldiers, and generals take over Yan Ji. Lang chanted the Liugong chapter, worrying about being blinded."
现实,杜甫,卜居,唐,归羡辽东鹤，吟同楚执圭。未成游碧海，著处觅丹梯。云障宽江左，春耕破瀼西。桃红客若至，定似昔人迷。,Reality,Du Fu,Dwelling,"Return to envy Liaodong Crane, sing with Chu Zhigui. If you are not successful, you will travel to the blue sea, and look for Danti. The cloud barrier widens the river to the left, and the spring plowing breaks the west. If peach red guests come, they will be like fans of the past."
