School,Author,Title,Dynasty,Content,School_e,Author_e,Title_e,Content_e
边塞,李颀,长寿寺粲公院新甃井,唐,僧房来往久，露井每同观。白石抱新甃，苍苔依旧栏。空瓶宛转下，长绠辘轳盘。境界因心净，泉源见底寒。钟鸣时灌顶，对此日闲安。,Frontier fortress,Li Qi,Changshou Temple Cangongyuan Xindeng Well,"The monk's house has been in and out for a long time, and the dew wells are always seen together. The white stone embraces the new pot, and the moss remains. The empty bottle is turned down, and the long-wheeled potter's wheel is on the plate. The realm is due to the purity of the heart, and the source of the spring is cold. Give empowerment when the bell rings, and have peace on this day."
边塞,李颀,古塞下曲,唐,行人朝走马，直指蓟城傍。蓟城通漠北，万里别吾乡。海上千烽火，沙中百战场。军书发上郡，春色度河阳。袅袅汉宫柳，青青胡地桑。琵琶出塞曲，横笛断君肠。,Frontier fortress,Li Qi,Gusse Next,"Pedestrians walk towards the horse, pointing directly at Jicheng. Jicheng leads to Mobei, far away from my hometown thousands of miles away. There are thousands of beacons on the sea, and hundreds of battlefields in the sand. The military book is sent to the county, and the spring is in Heyang. The willows of the Han Dynasty are curling up, and the green mulberries are green. The pipa plays the song, and the flute breaks the king's intestines."
边塞,李颀,圣善阁送裴迪入京,唐,云华满高阁，苔色上钩栏。药草空阶静，梧桐返照寒。清吟可愈疾，携手暂同欢。堕叶和金磬，饥乌鸣露盘。伊流惜东别，灞水向西看。旧托含香署，云霄何足难。,Frontier fortress,Li Qi,Shengshan Pavilion sent Pei Di to Beijing,"The cloud is full of tall pavilions, and the color of moss is hooked on the fence. The medicinal herbs are empty and quiet, and the phoenix tree returns to the cold. Qingyin can heal from illness, and join hands for a while. Fallen leaves and golden chimes, hunger and crows sing and dew. Yiliu cherishes farewell to the east, and Bashui looks west. The old entrustment contains the incense department, and the sky is so difficult."
边塞,李颀,龙门送裴侍御监五岭选,唐,万里番禺地，官人继帝忧。君为柱下史，将命出东周。歇马傍川路，张灯临石楼。棱棱静疏木，濞濞响寒流。榔叶四荒外，梅花五岭头。明珠尉佗国，翠羽夜郎洲。夷俗富珍产，土风资宦游。心清物不杂，弊革事无留。举善必称最，持奸当去尤。何辞桂江远，今日用贤秋。,Frontier fortress,Li Qi,Longmen Sends Pei Shi Yujian Wuling Selection,"In the land of Panyu, thousands of miles away, officials and people follow the emperor's worries. You are the history of Zhuxia, and you will be ordered to come out of the Eastern Zhou Dynasty. Resting horses near Chuan Road, lighting up stone buildings. The edges are quiet and the trees are sparse, and the cold current is ringing. Outside the four barren leaves of the palm leaves, there are five ridges of plum blossoms. Pearl Wei Tuo Kingdom, Cuiyu Yelangzhou. The folk customs are rich and precious, and the local customs are rich and precious. The heart is clear and things are not mixed, and nothing is left behind. Doing good deeds must be called the best, and evil deeds should be the best. He Cigui Jiangyuan, today with Xianqiu."
边塞,李颀,奉送漪叔游颍川兼谒淮阳太守,唐,罢吏今何适，辞家方独行。嵩阳入归梦，颍水半前程。闻道淮阳守，东南卧理清。郡斋观政日，人马望乡情。叠岭雪初霁，寒砧霜后鸣。临川嗟拜手，寂寞事躬耕。,Frontier fortress,Li Qi,Send Uncle Yi to visit Yingchuan and pay homage to the prefect of Huaiyang,"What's the right time to dismiss an official? He left his family and walked alone. Songyang enters the dream of returning home, and Yingshui has half the future. It is said that Huaiyang is guarding, and the southeast lies to sort out. Junzhai observes the government day, and people and horses look at the hometown. The first snow on the stacked mountains, and the frost on the cold anvil. Linchuan sighs and worships hands, and works lonely."
边塞,李颀,送马录事赴永阳,唐,子为郡从事，主印清淮边。谈笑一州里，从容群吏先。手持三尺令，遣决如流泉。太守既相许，诸公谁不然。孤城连海树，万室带山烟。春日溪湖净，芳洲葭菼连。炊粳蟹螯熟，下箸鲈鱼鲜。野鹤宿檐际，楚云飞面前。听歌送离曲，且驻木兰船。赠尔八行字，当闻佳政传。,Frontier fortress,Li Qi,Send Ma Lushi to Yongyang,"The son is engaged in the county, and the main seal is on the Huaihe side of the Qing Dynasty. Talking and laughing in a state, calmly group officials first. With the three-foot order in hand, the decision is like a flowing spring. The prefect agrees with each other, but whoever is not? The lonely city is connected to the sea with trees, and the thousands of rooms are covered with mountain smoke. In spring, the streams and lakes are clean, and Fangzhou is connected with reeds. The japonica crab claws are cooked, and the perch is fresh. The wild cranes live on the edge of the eaves, in front of Chu Yunfei. Listen to the song and send off the song, and stay on the Mulan boat. Give you eight lines of characters, when you hear a good political biography."
边塞,李颀,送王昌龄,唐,漕水东去远，送君多暮情。淹留野寺出，向背孤山明。前望数千里，中无蒲稗生。夕阳满舟楫，但爱微波清。举酒林月上，解衣沙鸟鸣。夜来莲花界，梦里金陵城。叹息此离别，悠悠江海行。,Frontier fortress,Li Qi,send Wang Changling,"Caoshui goes far to the east, sending you off with love. Flooded out of the wild temple, facing the back of the lonely mountain. Looking thousands of miles ahead, there is no cattail. The setting sun is full of boats, but I love the microwave. Lifting the wine on the forest moon, undressing the sand and singing birds. Come to the lotus world at night, Jinling City in your dream. Sigh this farewell, leisurely travel across the river and sea."
边塞,李颀,送东阳王太守,唐,江皋杜蘅绿，芳草日迟迟。桧楫今何去，星郎出守时。彤襜问风俗，明主寄茕嫠。令下不徒尔，人和当在兹。昔年经此地，微月有佳期。洞口桂花白，岩前春草滋。素沙静津濑，青壁带川坻。野鹤每孤立，林鼯常昼悲。,Frontier fortress,Li Qi,Send Dongyang Wang Taishou,"Jiang Gao Du Heng is green, and the grass is late. Where is the juniper going now? Xinglang is on time. Tong Shen asked about customs, and the Lord of Ming Dynasty sent Qiong Qiang. Orders are not in vain, and people and people are here. Passing through this place in the past years, Weiyue has a good time. The osmanthus at the entrance of the cave is white, and the spring grass grows in front of the rock. Susha Jingjinse, Qingbi belt Chuandi. Every time the wild crane is isolated, the forest glider is always sad."
边塞,李颀,送卢少府赴延陵,唐,问君从宦所，何日府中趋。遥指金陵县，青山天一隅。行人怀寸禄，小吏献新图。北固波涛险，南天风俗殊。春江连橘柚，晚景媚菰蒲。漠漠花生渚，亭亭云过湖。滩沙映村火，水雾敛樯乌。回首东门路，乡书不可无。,Frontier fortress,Li Qi,Send Lu Shaofu to Yanling,"Ask the king from the eunuch's office, when will the mansion become popular? Pointing to Jinling County in the distance, there is a corner of the sky in the green mountains. Pedestrians cherish Cunlu, and small officials present new pictures. The waves are dangerous in the north, but the customs in the south are different. The spring river is connected with tangerines, and the evening scenery is charming. Momo Peanut Zhu, Tingting Yun across the lake. The beach and sand reflect the fire in the village, and the water mist gathers the crows. Looking back on Dongmen Road, the country book is indispensable."
边塞,李颀,送刘主簿归金坛,唐,与子十年旧，其如离别何。宦游邻故国，归梦是沧波。京口青山远，金陵芳草多。云帆晓容裔，江日昼清和。县郭舟人饮，津亭渔者歌。茅山有仙洞，羡尔再经过。,Frontier fortress,Li Qi,Send Master Liu to Jintan,"He and Zi are ten years old, how is it like parting. The official travels to the neighboring country, returning to the dream is Cangbo. The green hills in Jingkou are far away, and there are many fragrant grasses in Jinling. Yun Fan Xiao Rong descendants, Jiang Ri day Qinghe. People in Guozhou County drink, and fishermen in Jinting sing. There is a fairy cave in Maoshan, Xianer will pass by again."
边塞,李颀,送皇甫曾游襄阳山水兼谒韦太守,唐,岘山枕襄阳，滔滔江汉长。山深卧龙宅，水净斩蛟乡。元凯春秋传，昭明文选堂。风流满今古，烟岛思微茫。白雁暮冲雪，青林寒带霜。芦花独戍晚，柑实万家香。旧国欲兹别，轻舟眇未央。百花亭漫漫，一柱观苍苍。按俗荆南牧，持衡吏部郎。逢君立五马，应醉习家塘。,Frontier fortress,Li Qi,Sending off Huangfu once toured Xiangyang landscape and paid homage to Wei Taishou,"Xianshan pillows Xiangyang, and the surging river is long. The mountain is deep in Wolong's house, and the water is clean and clean. Yuan Kai's Spring and Autumn Biography, Zhaoming Wen Xuantang. The romance is full of the present and the past, and the thoughts of Yandao are faint. The white geese rush to the snow at dusk, and the cold forest is frosty. The reed flowers stand alone at night, and the mandarin oranges are full of fragrance. The old country wants to say goodbye, and the light boat is still in the bud. The Baihua Pavilion is long, and one pillar looks at the sky. According to the custom, Jing Nanmu is a minister of the official department. Every time you set up five horses, you should be drunk in Xijiatang."
边塞,李颀,送暨道士还玉清观,唐,仙宫有名籍，度世吴江濆。大道本无我，青春长与君。中州俄已到，至理得而闻。明主降黄屋，时人看白云。空山何窈窕，三秀日氛氲。遂此留书客，超遥烟驾分。,Frontier fortress,Li Qi,Sending cum and Taoist priests back to the Jade Temple,"The fairy palace has a famous book, and lived in Wu Jiangxi. There is no self in the avenue, and youth grows with you. Zhongzhou Russia has arrived, and it is reasonable to hear. The lord of the Ming Dynasty descended to the yellow house, and people looked at the white clouds at that time. How graceful is the empty mountain, and the atmosphere of the three beautiful days. So stay here as a book guest, far away from the smoke driving points."
边塞,李颀,宿香山寺石楼,唐,夜宿翠微半，高楼闻暗泉。渔舟带远火，山磬发孤烟。衣拂云松外，门清河汉边。峰峦低枕席，世界接人天。霭霭花出雾，辉辉星映川。东林曙莺满，惆怅欲言旋。,Frontier fortress,Li Qi,Suxiangshan Temple Stone Building,"Overnight in Cuiwei, high-rise buildings smell dark springs. The fishing boat carries the fire far away, and the mountain chime emits lonely smoke. The clothes are blown outside the clouds and pine trees, and the door is clear by the river and Han. The peaks and mountains are low pillows, and the world meets the sky. Mist and flowers come out of fog, and stars shine in the river. Donglin Shuying is full, and I want to talk in melancholy."
边塞,李颀,寄万齐融,唐,名高不择仕，委世随虚舟。小邑常叹屈，故乡行可游。青枫半村户，香稻盈田畴。为政日清净，何人同海鸥。摇巾北林夕，把菊东山秋。对酒池云满，向家湖水流。岸阴止鸣鹄，山色映潜虬。靡靡俗中理，萧萧川上幽。昔年至吴郡，常隐临江楼。我有一书札，因之芳杜洲。,Frontier fortress,Li Qi,Send Wan Qirong,"If you are famous, you will not choose an official, and you will follow the boat in the world. Xiaoyi often sighs, and the hometown can be visited. Qingfeng is half a village, and fragrant rice is full of fields. For the cleanliness of the political day, who is the same as the seagull. Shake the towel in the North Linxi, and put the chrysanthemum in the autumn of Dongshan. The wine pool is full of clouds, and the water flows to the home lake. Shore Yin stops singing swans, and the mountains reflect Qianqiu. The extravagant and the vulgar are reasonable, and the Xiao Xiaochuan is secluded. In the past, when I went to Wu County, I often hid in Linjiang Tower. I have a letter, because of Fang Duzhou."
边塞,李颀,寄焦鍊师,唐,得道凡百岁，烧丹惟一身。悠悠孤峰顶，日见三花春。白鹤翠微里，黄精幽涧滨。始知世上客，不及山中人。仙境若在梦，朝云如可亲。何由睹颜色，挥手谢风尘。,Frontier fortress,Li Qi,Focus Chain Master,"If you are a hundred years old, you will only burn alchemy. On the top of the lonely peak, you can see three flowers in spring every day. The white crane is in Cuiweili, and Huang Jing is on the shore of the secluded stream. Only then did I realize that the guests in the world are not as good as the people in the mountains. If the fairyland is in a dream, Chaoyun is like amiable. Seeing the color, why did he wave his hand to thank Fengchen."
浪漫,李白,九日龙山饮,唐,九日龙山饮，黄花笑逐臣。醉看风落帽，舞爱月留人。,Romantic,Li Bai,Nine Days Longshan Drink,"Nine days of Longshan drinking, yellow flowers laughing and chasing ministers. Drunk watching the wind drop the hat, dancing and loving the moon to keep people."
浪漫,李白,九月十日即事,唐,昨日登高罢，今朝更举觞。菊花何太苦，遭此两重阳。,Romantic,Li Bai,Immediately on September 10,"Climb to the top yesterday, and raise your head today. Why is the chrysanthemum too bitter to suffer from this double sun?"
浪漫,李白,上皇西巡南京歌十首 其一,唐,胡尘轻拂建章台，圣主西巡蜀道来。剑壁门高五千尺，石为楼阁九天开。,Romantic,Li Bai,One of the Ten Songs of the Emperor's West Tour to Nanjing,"Hu Chen flicked Jianzhang Terrace, and the Holy Master came west to tour the Shu Road. The Jianbi Gate is five thousand feet high, and the stone is the nine-day opening of the pavilion."
浪漫,李白,上皇西巡南京歌十首 其二,唐,九天开出一成都，万户千门入画图。草树云山如锦绣，秦川得及此间无。,Romantic,Li Bai,The second of the ten songs of the emperor's west tour to Nanjing,"In nine days, all of Chengdu will be opened, and thousands of households will enter the painting. The grass, trees, clouds and mountains are like brocades, and Qin Chuan can't match them here."
浪漫,李白,上皇西巡南京歌十首 其三,唐,华阳春树号新丰，行入新都若旧宫。柳色未饶秦地绿，花光不减上阳红。,Romantic,Li Bai,The third of the ten songs of the emperor's west tour to Nanjing,"Huayang Chunshu is called Xinfeng, and entering the new capital is like the old palace. The willow color is not green in the Qin Dynasty, and the flowers are not less red than the sun."
浪漫,李白,上皇西巡南京歌十首 其四,唐,谁道君王行路难，六龙西幸万人欢。地转锦江成渭水，天回玉垒作长安。,Romantic,Li Bai,Four of the Ten Songs of the Emperor's West Tour to Nanjing,"Who knows that the king's journey is difficult, but the six dragons and the west are lucky and everyone is happy. Earth turns Jinjiang into Weishui, and sky turns Yulei into Chang'an."
浪漫,李白,上皇西巡南京歌十首 其五,唐,万国同风共一时，锦江何谢曲江池。石镜更明天上月，后宫亲得照蛾眉。,Romantic,Li Bai,Five of the Ten Songs of the Emperor's West Tour to Nanjing,"When all nations share the same wind, how can Jinjiang thank Qujiangchi? Shi Jing will be more than tomorrow and last month, and the harem will be able to shine on the eyebrows."
浪漫,李白,上皇西巡南京歌十首 其六,唐,濯锦清江万里流，云帆龙舸下扬州。北地虽誇上林苑，南京还有散花楼。,Romantic,Li Bai,Six of the Ten Songs of the Emperor's West Tour to Nanjing,"The Zhuojin Qingjiang River flows for thousands of miles, and the clouds, sails and dragons go down to Yangzhou. Although Beidi boasted about Linyuan, there is also Sanhualou in Nanjing."
浪漫,李白,上皇西巡南京歌十首 其七,唐,锦水东流绕锦城，星桥北挂象天星。四海此中朝圣主，峨眉山下列仙庭。,Romantic,Li Bai,Seven out of ten songs of the emperor's west tour to Nanjing,"Jinshui flows eastward around Jincheng, and the star bridge hangs like stars in the north. Among the four seas, the pilgrimage master, the fairy court below Mount Emei."
浪漫,李白,上皇西巡南京歌十首 其八,唐,秦开蜀道置金牛，汉水元通星汉流。天子一行遗圣迹，锦城长作帝王州。,Romantic,Li Bai,Eight out of ten songs of the emperor's west tour to Nanjing,"The Qin Dynasty opened the Shu Road and set up the golden bull, and the Han River and the Yuan Tongxing Hanliu. The emperor and his party left the holy relics, and Jincheng became the emperor's state."
浪漫,李白,上皇西巡南京歌十首 其九,唐,水绿天青不起尘，风光和暖胜三秦。万国烟花随玉辇，西来添作锦江春。,Romantic,Li Bai,Nine out of ten songs of the emperor's west tour to Nanjing,"The water is green, the sky is green and dust-free, and the scenery is warmer than Sanqin. The fireworks of all nations follow the jade chariot, and come from the west to add to the Jinjiang Spring."
浪漫,李白,上皇西巡南京歌十首 其十,唐,剑阁重关蜀北门，上皇归马若云屯。少帝长安开紫极，双悬日月照乾坤。,Romantic,Li Bai,Ten out of ten songs of the emperor's west tour to Nanjing,"Jiange re-closed the north gate of Shu, and the emperor returned to Ma Ruoyun. The young emperor Chang'an opened the purple pole, and the sun and the moon hung on both sides to illuminate the universe."
浪漫,李白,与史郎中钦听黄鹤楼上吹笛,唐,一为迁客去长沙，西望长安不见家。黄鹤楼中吹玉笛，江城五月落梅花。,Romantic,Li Bai,Listening to flute playing on the Yellow Crane Tower with Shi Lang Zhongqin,"One went to Changsha for a relocation, and looked west to Chang'an, but he did not see his home. The jade flute is played in the Yellow Crane Tower, and plum blossoms fall in May in Jiangcheng."
浪漫,李白,与谢良辅游泾川陵岩寺,唐,乘君素舸泛泾西，宛似云门对若溪。且从康乐寻山水，何必东游入会稽。,Romantic,Li Bai,Visit Lingyan Temple in Jingchuan with Xie Liangfu,"Chengjun Suge pans to the west of Jing, just like Yunmen facing Ruoxi. And looking for mountains and rivers from Kangle, why travel east to Kuaiji."
浪漫,李白,口号,唐,食出野田美，酒临远水倾。东流若未尽，应见别离情。,Romantic,Li Bai,slogan,"Eat the beauty of Noda, and the wine is far away and the water is pouring. If the eastward flow is not over, you should see the love of parting."
浪漫,李白,口号吴王美人半醉,唐,风动荷花水殿香，姑苏台上宴吴王。西施醉舞娇无力，笑倚东窗白玉床。,Romantic,Li Bai,Slogan Wu Wang Beauty Half Drunk,"The wind blows the fragrance of the lotus water in the palace, and the King of Wu is feasted on the Gusu stage. Xi Shi is drunk and dances weakly, smiling and leaning on the white jade bed by the east window."
浪漫,李白,乌牙寺,唐,夜宿乌牙寺，举手扪星辰。不敢高声语，恐惊天上人。,Romantic,Li Bai,Wuya Temple,"Overnight in Wuya Temple, raise your hand to touch the stars. Don't dare to speak loudly, for fear of frightening the heavenly beings."
浪漫,李白,巴女词,唐,巴水急如箭，巴船去若飞。十月三千里，郎行几岁归。,Romantic,Li Bai,Ba female words,"The water of Ba is as fast as an arrow, and the boat of Ba is like flying. Three thousand miles in October, how old is Lang Xing?"
浪漫,李白,巴陵赠贾舍人,唐,贾生西望忆京华，湘浦南迁莫怨嗟。圣主恩深汉文帝，怜君不遣到长沙。,Romantic,Li Bai,Baling presented to the Jiashe people,"Jia Sheng looks west and recalls Jinghua, and Xiangpu moves south, don't complain. The Holy Lord is deeply gracious to Emperor Wen of the Han Dynasty, and pities him not to be sent to Changsha."
浪漫,李白,忆东山二首 其一,唐,不向东山久，蔷薇几度花。白云还自散，明月落谁家。,Romantic,Li Bai,"Recalling Dongshan, one of two poems","If you don't go to Dongshan for a long time, the rose will bloom several times. The white clouds are still scattered, and the bright moon falls on whose home."
浪漫,李白,忆东山二首 其二,唐,我今携谢妓，长啸绝人群。欲报东山客，开关扫白云。,Romantic,Li Bai,Recalling Dongshan's Two Poems,"Today I am carrying Xie prostitutes, shouting and screaming at the crowd. If you want to report to Dongshan guest, switch to sweep the white clouds."
浪漫,李白,见京兆韦参军量移东阳二首 其一,唐,潮水还归海，流人却到吴。相逢问愁苦，泪尽日南珠。,Romantic,Li Bai,Seeing Jing Zhaowei joining the army and moving to Dongyang is one of the two poems,"The tide returns to the sea, but the exiles go to Wu. When we meet and ask about our sorrows, we tear up all the sun and pearls."
浪漫,李白,东鲁门泛舟二首 其一,唐,日落沙明天倒开，波摇石动水萦回。轻舟泛月寻溪转，疑是山隐雪后来。,Romantic,Li Bai,East Lumen Rafting is the first of two,"The sunset sand will fall tomorrow, and the rocks will shake and the water will linger. Floating in a light boat on the moon to find the stream, it is suspected that the snow is hidden in the mountains."
浪漫,李白,东鲁门泛舟二首 其二,唐,水作青龙盘石堤，桃花夹岸鲁门西。若教月下乘舟去，何啻风流到剡溪。,Romantic,Li Bai,East Lumen rafting is the first of two,"The water is used as Qinglong Panshi embankment, and the peach blossoms are interspersed with Lumen West. If you teach me to go by boat under the moon, He Chi will wind up to Shanxi."
浪漫,李白,东鲁见狄博通,唐,去年别我向何处，有人传道游江东。谓言挂席度沧海，却来应是无长风。,Romantic,Li Bai,East Lu see Di Botong,"Last year, don't tell me where to go, someone preached and traveled to Jiangdong. It is said that there is no long wind in the sea."
浪漫,李白,出妓金陵子呈卢六四首 其一,唐,安石东山三十春，傲然携妓出风尘。楼中见我金陵子，何似阳台云雨人。,Romantic,Li Bai,"One of the six or four poems of Jinlingzi Chenglu, a prostitute","In the thirtieth spring of Dongshan, Anshi proudly brought prostitutes out of the world. Seeing me in the building, Jinlingzi, I look like a cloud and rain on the balcony."
浪漫,李白,出妓金陵子呈卢六四首 其二,唐,南国新丰酒，东山小妓歌。对君君不乐，花月奈愁何。,Romantic,Li Bai,A Prostitute Jinling Zi Chenglu Six Four Poems,"Xinfeng wine in the southern country, and the little prostitute song in Dongshan. If you are not happy with Junjun, Hua Yuenai is worried."
浪漫,李白,出妓金陵子呈卢六四首 其三,唐,东道烟霞主，西江诗酒筵。相逢不觉醉，日堕历阳川。,Romantic,Li Bai,"The third of the sixty-four poems of Jinlingzi Chenglu, a prostitute","The master of haze in the east, the banquet of poems and wine in Xijiang. If you don't feel drunk when you meet, you will fall into Liyangchuan every day."
浪漫,李白,出妓金陵子呈卢六四首 其四,唐,小妓金陵歌楚声，家僮丹砂学凤鸣。我亦为君饮清酒，君心不肯向人倾。,Romantic,Li Bai,A Prostitute Jinling Zi Chenglu Six Four Poems Four of them,"The little prostitute sings in Jinling and sings the sound of Chu, and the family boy Dansha imitates Fengming. I also drink sake for you, and your heart refuses to pour out to others."
浪漫,李白,对雪献从兄虞城宰,唐,昨夜梁园里，弟寒兄不知。庭前看玉树，肠断忆连枝。,Romantic,Li Bai,Dedicated to Xue from brother Yu Chengzai,"In Liangyuan last night, brother Han didn't know. Looking at the yushu in front of the court, I feel heartbroken and recall the branches."
浪漫,李白,永王东巡歌十一首 其一,唐,永王正月东出师，天子遥分龙虎旗。楼船一举风波静，江汉翻为雁鹜池。,Romantic,Li Bai,One of Eleven Songs of Yongwang's East Tour,"King Yong left his army in the first month of the first lunar month, and the emperor divided the dragon and tiger banners. The buildings and boats were calm in one fell swoop, and Jianghan was turned into a wild goose pond."
浪漫,李白,永王东巡歌十一首 其二,唐,三川北虏乱如麻，四海南奔似永嘉。但用东山谢安石，为君谈笑静胡沙。,Romantic,Li Bai,The second of the eleven songs of Yongwang's east tour,"The northern captives in Sanchuan are in chaos, and the four seas are running south like Yongjia. But use Dongshan Xie Anshi to talk and laugh with Jing Husha for the king."
浪漫,李白,永王东巡歌十一首 其三,唐,雷鼓嘈嘈喧武昌，云旗猎猎过寻阳。秋毫不犯三吴悦，春日遥看五色光。,Romantic,Li Bai,The third of the eleven songs of Yongwang's east tour,"Thunder and drums are noisy in Wuchang, and clouds and flags are hunting across Xunyang. Autumn does not offend Sanwu Yue, and spring sees five-color light from a distance."
浪漫,李白,永王东巡歌十一首 其四,唐,龙蟠虎踞帝王州，帝子金陵访古丘。春风试暖昭阳殿，明月还过鳷鹊楼。,Romantic,Li Bai,Four of the Eleven Songs of Yongwang's East Tour,"Dragons and tigers occupy the emperor's state, and the emperor's son Jinling visits the ancient hills. The spring breeze tries to warm Zhaoyang Hall, and the bright moon passes by the Magpie Tower."
浪漫,李白,永王东巡歌十一首 其五,唐,二帝巡游俱未回，五陵松柏使人哀。诸侯不救河南地，更喜贤王远道来。,Romantic,Li Bai,Five of the Eleven Poems of Yongwang's East Tour,"The two emperors did not return from their tours, and the pines and cypresses of the Wulings made people mourn. The princes did not save the land of Henan, but preferred the wise king to come from afar."
浪漫,李白,永王东巡歌十一首 其六,唐,丹阳北固是吴关，画出楼台云水间。千岩烽火连沧海，两岸旌旗绕碧山。,Romantic,Li Bai,The Sixth of Eleven Poems of Yongwang's East Tour,"Danyang Beigu is Wuguan, which draws towers, towers, clouds and water. Qianyan beacon fires connect the sea, and the flags on both sides of the strait surround Bishan."
浪漫,李白,永王东巡歌十一首 其七,唐,王出三山按五湖，楼船跨海次陪都。战舰森森罗虎士，征帆一一引龙驹。,Romantic,Li Bai,The Seventh of the Eleven Songs of Yongwang's East Tour,"The king went out of the three mountains and followed the five lakes, and the buildings and boats crossed the sea to accompany the capital. The battleships are full of tigers and warriors, and the sails are used to attract the dragons and foals one by one."
浪漫,李白,永王东巡歌十一首 其八,唐,长风挂席势难回，海动山倾古月摧。君看帝子浮江日，何似龙骧出峡来。,Romantic,Li Bai,Eight of the Eleven Songs of Yongwang's East Tour,"The long wind hangs the seat and it is difficult to return, the sea moves and the mountains fall and the ancient moon destroys it. Look at the day when the emperor's son floats on the river, it looks like a dragon leaping out of the gorge."
浪漫,李白,永王东巡歌十一首 其九,唐,祖龙浮海不成桥，汉武寻阳空射蛟。我王楼舰轻秦汉，却似文皇欲渡辽。,Romantic,Li Bai,Nine of the Eleven Songs of Yongwang's East Tour,"Zulong floats on the sea and cannot form a bridge, Hanwu seeks the sun and shoots Jiao in the air. My Wang Loujian is light on the Qin and Han Dynasties, but it looks like Emperor Wen wants to cross the Liao Dynasty."
浪漫,李白,永王东巡歌十一首 其十,唐,帝宠贤王入楚关，扫清江汉始应还。初从云梦开朱邸，更取金陵作小山。,Romantic,Li Bai,Yong Wang's East Tour Songs Eleven Out of Ten,"The emperor favored the virtuous king to enter Chuguan, and he should return after sweeping Jianghan. At the beginning, Zhudi was opened from Yunmeng, and Jinling was used as a hill."
浪漫,李白,永王东巡歌十一首 其十一,唐,试借君王玉马鞭，指挥戎虏坐琼筵。南风一扫胡尘静，西入长安到日边。,Romantic,Li Bai,The Eleven Songs of Yongwang's East Tour,"Try to borrow the king's jade horsewhip to command the soldiers to sit at the Qiongyan feast. The south wind swept away Hu Chenjing, and went west to Chang'an to the edge of the sun."
浪漫,李白,田园言怀,唐,贾谊三年谪，班超万里侯。何如牵白犊，饮水对清流。,Romantic,Li Bai,pastoral words,"Jia Yi was relegated for three years, and Banchao Wanlihou. How like holding a white calf, drinking water against the clear flow."
浪漫,李白,白胡桃,唐,红罗袖里分明见，白玉盘中看却无。疑是老僧休念诵，腕前推下水晶珠。,Romantic,Li Bai,butternut,"You can clearly see it in the red sleeves, but you can't see it in the white jade plate. Suspecting that the old monk stopped reciting, he pushed down the crystal bead from his wrist."
浪漫,李白,白微时募县小吏入令卧内尝驱牛经堂下令妻怒将加诘责白亟以诗谢云,唐,素面倚栏钩，娇声出外头。若非是织女，何得问牵牛。,Romantic,Li Bai,"At the time of Baiwei, a small county official entered the order to lie down and tasted driving cattle. The scripture hall ordered his wife to be angry.","Leaning against the railing hook with plain face, the sweet voice comes out. If it weren't for Weaver Girl, why ask Morning Glory."
浪漫,李白,白鹭鹚,唐,白鹭下秋水，孤飞如坠霜。心闲且未去，独立沙洲傍。,Romantic,Li Bai,Egret,"Egrets fly in the autumn water, flying alone like falling frost. The heart is free and has not gone, beside the independent sandbar."
浪漫,李白,早发白帝城,唐,朝辞白帝彩云间，千里江陵一日还。两岸猿声啼不尽，轻舟已过万重山。,Romantic,Li Bai,Early Baidi City,"In the court speech Baidi Caiyun, thousands of miles of Jiangling will be returned in one day. The apes on both sides of the strait are crying endlessly, and the light boat has passed the Ten Thousand Mountains."
浪漫,李白,杂曲歌辞 少年行二首 其二,唐,五陵年少金市东，银鞍白马度春风。落花踏尽游何处？笑入胡姬酒肆中。,Romantic,Li Bai,Miscellaneous songs and lyrics,"Wuling is young and gold is in the east, and the silver saddle and white horse spend the spring breeze. Where do the fallen flowers go? Laughing into the orchid restaurant."
浪漫,李白,杂曲歌辞 结袜子,唐,燕南壮士吴门豪，筑中置铅鱼隐刀。感君恩重许君命，泰山一掷轻鸿毛。,Romantic,Li Bai,Miscellaneous Lyrics Knotting Socks,"Wu Menhao, a strong man in Yannan, built a lead fish hidden knife in the middle of the building. Thank you for your kindness and honor your life, and Taishan throws a feather lightly."
浪漫,李白,杂曲歌辞 高句丽,唐,金花折风帽，白马小迟回。翩翩舞广袖，似鸟海东来。,Romantic,Li Bai,Miscellaneous Lyrics Goguryeo,"The golden flower folds the hood, and the white horse returns late. Dancing with wide sleeves, like a sea of birds coming from the east."
浪漫,李白,杂曲歌辞 其一 清平调,唐,云想衣裳花想容，春风拂槛露华浓。若非群玉山头见，会向瑶台月下逢。,Romantic,Li Bai,Miscellaneous Lyrics One Qing Ping Tune,"Clouds think about clothes and flowers, and spring breeze blows Revlon. If it wasn't for Qunyu Mountain, I would meet Yaotai under the moon."
浪漫,李白,杂曲歌辞 其二 清平调,唐,一枝红艳露凝香，云雨巫山枉断肠。借问汉宫谁得似，可怜飞燕倚新妆。,Romantic,Li Bai,Miscellaneous Lyrics Qi Er Qing Ping Tune,"A branch of red dew condenses the fragrance, cloud and rain Wushan heartbroken in vain. May I ask who is like the Han Palace, poor Feiyan Yi Xinzhuang."
现实,杜甫,八阵图,唐,功盖三分国，名成八阵图。江流石不转，遗恨失吞吴。,Reality,Du Fu,Eight diagrams,"The merits cover the three parts of the country, and the name becomes the Eight Arrays. The river flows and the stone does not turn, and the regret is lost and swallowed Wu."
